;Ubs,V;Ibs,A;Isun,A;RKPT,b;Sst0x,b;Sst1x,b;Ipt0,A;Ipt1,A;Ipt2,A;Ipt3,A;Ipt4,A;Ipt5,A;Ipt6,A;Ipt7,A;Ipt10,A;Ipt11,A;Ipt12,A;Ipt13,A;Ipt14,A;Ipt15,A;Ipt16,A;Ipt17,A;Mag0F;Mag10;Mag11;Mag12;Mag13;Mag14;Mag15;Mag16;Isp1,A;Isp2,A;Isp3,A;Isp4,A;Isp5,A;Isp6,A;Isp7,A;Isp8,A;Mag07;Mag08;Mag09;Mag0A;Mag0B;Mag0C;Mag0D;Mag0E;Mag03;Mag04;Mag05;Mag06;TR1,C;TR2,C;TR3,C;TR4,C;TR5,C;TR6,C;TR7,C;TR8,C;TR9,C;TR10,C;TR11,C;TR12,C;TR13,C;TR14,C;TR15,C;TR16,C;TDS1,C;TDS2,C;TDS3,C;TDS4,C;TDS5,C;TDS6,C;TDS7,C;TDS8,C;TDS9,C;TKpt,C;TDS11,C;TDS12,C;TGbv,C;TDS14,C;TDS15,C;TNap,C;TDS17,C;TDS18,C;TPrd2,C;TDS20,C;TDS21,C;TPrd1,C;TDS23,C;TDS24,C;iTMO,s;iTMD,s;U-chCAN;SSoTR,b;STDS12,b;STDS34,b;res0;U-MAG,o;U-KPT1,o;U-KPT2,o;U-InfGBV;U-GBV,o;U-InfNAP;TmUpr,b;RKwit,b;Rmorz,b;IntK_TM;RPrd1,b;RPrm1,b;RPrd2,b;RPrm2,b;FPrd1,V;RPrd1,V;FPrd2,V;RPrd2,V;SPrm1,V;SPrm2,V;VP,d;ShKom,d;Kmnd,d;God,h;Mes,h;Den,h;Chas,h;Min,h;Sec
11:33:29;14,69;0,21;0,96;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,15;0,84;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;19;17;1;4;12;18;12;9;35;4;17;19;20;19;16;16;16;16;16;16;19;19;19;25;D5;D4;22;D2;D1;42;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,98;18;15;611;14;5;9;11;33;29
11:34:29;14,69;0,21;0,77;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,11;0,65;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;19;17;1;5;12;18;12;9;35;4;17;20;20;16;16;16;17;16;16;16;20;19;19;25;D5;D4;23;D2;D1;40;CF;CE;20;CC;CB;20;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,94;1,01;18;15;611;14;5;9;11;34;29
11:35:29;14,76;0,21;1,07;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,11;0,95;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;19;17;1;5;14;18;12;11;33;4;17;20;20;19;16;16;17;16;16;16;20;20;19;25;D5;D4;23;D2;D1;39;CF;CE;21;CC;CB;20;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;17;16;654;14;5;9;11;35;29
11:36:29;14,69;0,21;0,69;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,05;0,64;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;19;17;1;5;14;18;12;11;35;6;17;20;20;18;17;17;17;16;17;16;20;20;20;25;D5;D4;23;D2;D1;38;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,96;17;16;654;14;5;9;11;36;29
11:37:29;14,76;0,24;0,80;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,07;0,75;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;19;17;3;5;14;18;13;11;33;6;18;20;20;19;17;17;17;16;17;16;20;20;20;25;D5;D4;23;D2;D1;37;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,98;17;16;654;14;5;9;11;37;29
11:38:29;14,76;0,24;0,56;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,01;0,33;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;22;20;18;3;5;14;18;13;11;33;6;17;22;20;18;17;17;17;16;17;16;20;20;20;25;D5;D4;23;D2;D1;36;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;17;16;654;14;5;9;11;38;29
11:39:29;14,76;0,21;0,53;1000000;110;0;0,00;0,04;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,03;0,52;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;18;3;5;14;20;13;12;32;8;18;20;20;21;17;17;17;17;17;16;20;20;20;25;D5;D4;23;D2;D1;35;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;1,01;17;16;654;14;5;9;11;39;29
11:40:29;14,69;0,24;0,11;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,11;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;18;3;7;14;20;13;11;32;6;18;22;20;19;17;17;17;17;17;16;21;20;20;25;D5;D4;24;D2;D1;34;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,99;17;16;654;14;5;9;11;40;29
11:41:29;14,76;0,21;0,05;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,01;0,05;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;18;4;7;14;20;13;12;32;8;18;22;20;21;17;17;17;17;17;16;21;20;20;25;D5;D4;24;D2;D1;33;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;17;16;654;14;5;9;11;41;29
11:42:29;14,76;0,21;0,35;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,29;0,07;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;20;4;7;14;20;13;12;32;8;18;22;20;19;17;17;17;17;17;17;21;21;20;25;D5;D4;24;D2;D1;32;CF;CE;21;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;17;16;654;14;5;9;11;42;29
11:43:29;14,83;0,24;0,56;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,51;0,05;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;20;4;7;14;20;14;12;32;8;18;22;20;21;17;17;17;17;17;17;21;21;20;25;D5;D4;24;D2;D1;32;CF;CE;22;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,91;0,98;17;16;654;14;5;9;11;43;29
11:44:29;14,83;0,21;0,83;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,73;0,07;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;22;20;4;8;14;20;14;12;30;8;18;22;20;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;31;CF;CE;22;CC;CB;21;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;17;16;654;14;5;9;11;44;29
11:45:30;14,83;0,24;0,85;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,83;0,04;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;20;4;8;15;20;14;12;30;9;18;22;21;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;31;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;17;16;654;14;5;9;11;45;30
11:46:30;14,89;0,24;0,99;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,95;0,04;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;20;20;4;8;15;20;14;12;28;8;18;22;20;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;30;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,98;17;16;654;14;5;9;11;46;30
11:47:30;14,83;0,24;0,75;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,76;0,01;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;22;20;4;8;15;20;14;12;30;9;20;22;21;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;29;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;17;16;654;14;5;9;11;47;29
11:48:30;14,69;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;20;6;8;15;20;14;13;28;9;20;22;21;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;29;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,98;17;16;654;14;5;9;11;48;29
11:49:30;14,69;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;24;22;20;6;8;15;20;14;13;30;9;21;22;21;21;17;17;17;17;17;17;21;21;21;25;D5;D4;24;D2;D1;28;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,90;0,99;17;16;654;14;5;9;11;49;30
11:50:30;14,63;0,24;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;20;6;8;17;20;14;13;28;9;20;24;21;21;17;17;17;17;17;17;22;21;21;25;D5;D4;24;D2;D1;28;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,96;17;16;654;14;5;9;11;50;30
11:51:30;14,63;0,21;0,00;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;22;20;6;10;17;20;16;13;28;9;21;24;21;21;17;17;17;17;17;17;22;21;21;25;D5;D4;24;D2;D1;28;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,94;17;16;654;14;5;9;11;51;30
11:52:30;14,63;0,24;0,27;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,01;0,25;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;25;22;20;6;10;17;20;16;13;28;9;20;24;21;19;17;17;17;17;17;17;22;22;21;25;D5;D4;24;D2;D1;27;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,93;0,99;17;16;654;14;5;9;11;52;30
11:53:30;14,76;0,21;1,28;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,49;0,00;0,39;0,00;0,39;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;20;24;22;20;6;10;17;20;16;13;27;9;21;22;21;19;17;18;18;17;17;17;22;22;21;25;D5;D4;24;D2;D1;27;CF;CE;22;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,94;17;16;654;14;5;9;11;53;30
11:54:30;14,83;0,21;0,75;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,76;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;21;6;10;15;21;16;13;28;9;20;24;23;19;18;18;18;17;17;17;22;22;21;25;D5;D4;24;D2;D1;26;CF;CE;23;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,98;17;16;654;14;5;9;11;54;30
11:55:30;14,83;0,21;0,80;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,80;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;20;6;10;17;21;16;13;27;8;20;24;21;19;18;18;18;17;17;17;22;22;22;25;D5;D4;24;D2;D1;26;CF;CE;23;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,99;17;16;654;14;5;9;11;55;30
11:56:30;14,83;0,24;0,88;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,91;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;21;6;10;17;21;16;13;28;8;18;24;21;19;18;18;18;17;18;17;22;22;22;25;D5;D4;24;D2;D1;26;CF;CE;23;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,98;17;16;654;14;5;9;11;56;30
11:57:30;14,83;0,21;0,83;1000000;110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,84;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;23;21;6;10;17;20;16;13;27;8;20;24;21;19;18;18;18;18;18;17;22;22;22;25;D5;D4;24;D2;D1;26;CF;CE;23;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,94;17;16;654;14;5;9;11;57;30
11:58:30;14,83;0,24;0,69;1000000;110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,69;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;22;21;6;10;17;20;16;13;28;8;18;24;21;19;18;18;18;18;18;17;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;22;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,88;0,94;17;16;654;14;5;9;11;58;30
11:59:30;14,83;0,19;0,45;1000000;110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;A0;86;40;B4;D0;3D;11;11;0,00;0,00;0,00;0,48;0,00;0,00;0,00;0,00;7;3A;50;9B;30;3E;C0;70;0E;5;6;17;21;25;23;21;6;10;15;20;16;13;27;8;20;24;21;18;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;23;C9;20;60;180;0;111;0;0;EF;625;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;0,90;0,96;17;16;654;14;5;9;11;59;30
12:00:30;14,76;0,21;0,24;1000000;110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,00;0,25;0,00;0,00;0,00;0,00;0;0;CC;CC;14;5;6;13;14;5;9;12;21;25;23;21;6;10;;21;14;13;28;8;18;24;21;19;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;0,88;0,96;16;17;405;14;5;9;12;0;30
12:01:30;14,63;0,56;0,00;1000000;11000110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;CC;CC;86;79;14;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;15;20;16;13;27;8;20;22;21;18;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,02;0,00;0,00;0,00;1,15;1,18;15;18;431;14;5;9;12;1;30
12:02:30;14,63;0,59;0,05;1000000;11000110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,07;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;17;20;14;13;27;8;18;24;21;19;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,15;1,20;14;19;400;14;5;9;12;2;30
12:03:30;14,69;0,59;0,51;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,51;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;15;21;16;13;27;8;20;22;21;18;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;25;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;1,15;1,18;13;20;3536;14;5;9;12;3;30
12:04:30;14,63;0,56;0,45;1000000;11000110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,47;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;15;21;14;13;27;8;20;22;21;19;18;18;18;18;18;18;23;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,02;0,00;0,00;1,18;1,22;13;20;3536;14;5;9;12;4;30
12:05:30;14,50;0,61;0,00;1000000;11000110;0;0,00;0,09;0,09;0,00;0,00;0,00;0,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;15;20;14;12;20;8;17;20;20;14;18;18;18;18;18;18;23;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,14;1,22;13;20;3536;14;5;9;12;5;30
12:06:30;14,43;0,59;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;23;21;6;10;14;18;14;12;12;8;15;20;18;11;18;18;18;18;18;18;23;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,12;1,15;13;20;3536;14;5;9;12;6;30
12:07:30;14,37;0,56;0,00;1000000;11000110;0;0,00;0,09;0,07;0,00;0,00;0,00;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;22;21;7;10;14;18;13;11;8;8;15;19;17;10;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,15;1,18;13;20;3536;14;5;9;12;7;30
12:08:30;14,37;0,59;0,00;1000000;11000110;0;0,00;0,07;0,09;0,00;0,00;0,00;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,00;0,03;0,00;0,00;0,00;0,00;0,03;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;22;20;6;8;12;17;12;11;3;8;13;19;17;10;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,15;1,18;13;20;3536;14;5;9;12;8;30
12:09:30;14,30;0,59;0,00;1000000;11000110;0;0,00;0,07;0,07;0,00;0,00;0,00;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1;0;51;35;86;79;14;5;0,00;0,08;0,07;0,00;0,04;0,03;0,00;0,12;0;0;EE;EE;14;5;9;12;14;5;9;12;21;25;22;20;6;8;12;15;12;9;-1;8;13;17;15;8;18;18;18;18;18;18;22;22;22;25;D5;D4;24;D2;D1;24;CF;CE;23;CC;CB;23;C9;21;60;180;0;111;0;0;EF;600;500;540;700;460;770;0;10010000;0;1000101;11;10010;111;110;0,00;0,00;0,00;0,00;1,15;1,22;13;20;3536;14;5;9;12;9;30
